,Data,ID,t_Atendimento_min,t_Projetos_min,t_Logado_min,Disp_%,Meta_Disp,Pontuação,Atraso
2189,2022-02-04,a1R3j0000043rzoEAA,480,0,445,44,Não Bateu,-21,Sim
2190,2022-02-04,a1R3j0000043rzpEAA,450,0,0,33,-,0,-
2191,2022-02-04,a1R3j0000043s1fEAA,0,0,0,33,-,0,-
2192,2022-02-04,a1R3j0000043s1iEAA,420,0,361,30,Não Bateu,-20,Não
2193,2022-02-04,a1R3j0000043s1kEAA,390,0,402,33,Não Bateu,-20,Sim
2194,2022-02-04,a1R3j0000043s1mEAA,300,60,90,15,Não Bateu,-20,Não
2195,2022-02-04,a1R3j0000043s1nEAA,360,0,192,16,Não Bateu,-20,Não
2196,2022-02-04,a1R3j0000043s1qEAA,420,0,291,40,Não Bateu,-20,Não
2197,2022-02-04,a1R3j0000043sVVEAY,450,0,418,38,Não Bateu,-9,Não
2198,2022-02-04,a1R3j0000043sVWEAY,0,0,0,33,-,0,-
2199,2022-02-04,a1R3j0000043sVYEAY,450,0,452,50,Não Bateu,-20,Sim
2200,2022-02-04,a1R3j0000043sVZEAY,0,0,0,33,-,0,-
2201,2022-02-04,a1R3j0000043sVdEAI,180,0,282,39,Não Bateu,-24,Sim
2202,2022-02-04,a1R3j0000043sVfEAI,450,0,442,42,Não Bateu,-22,Sim
2203,2022-02-04,a1R3j0000043sVkEAI,450,30,446,42,Não Bateu,-21,Sim
2204,2022-02-04,a1R3j0000043sVnEAI,480,0,455,53,Não Bateu,-17,Sim
2205,2022-02-04,a1R3j0000043sVqEAI,480,0,456,45,Não Bateu,-19,Sim
2206,2022-02-04,a1R3j0000043sVrEAI,480,0,444,59,Não Bateu,-9,Sim
2207,2022-02-04,a1R3j0000043sVwEAI,360,0,331,48,Não Bateu,-20,Sim
2208,2022-02-04,a1R3j0000043sVzEAI,480,0,417,40,Não Bateu,-17,Sim
2209,2022-02-04,a1R3j0000043sW2EAI,360,0,238,39,Não Bateu,-23,Sim
2210,2022-02-04,a1R3j0000043sW4EAI,480,0,411,46,Não Bateu,-19,Sim
2211,2022-02-04,a1R3j0000043sW5EAI,480,0,457,47,Não Bateu,-21,Sim
2212,2022-02-04,a1R3j0000043sWBEAY,480,0,431,45,Não Bateu,-21,Sim
2213,2022-02-04,a1R3j0000043sWCEAY,480,0,440,46,Não Bateu,-21,Não
2214,2022-02-04,a1R3j0000043sWEEAY,480,0,413,55,Não Bateu,-17,Sim
2215,2022-02-04,a1R3j0000043sWFEAY,480,0,447,52,Não Bateu,-17,Sim
2216,2022-02-04,a1R3j0000043sWGEAY,0,0,0,33,-,0,-
2217,2022-02-04,a1R3j0000043sWIEAY,480,0,434,47,Não Bateu,-18,Sim
2218,2022-02-04,a1R3j0000043sWLEAY,480,0,449,58,Não Bateu,-14,Sim
2219,2022-02-04,a1R3j0000043sWMEAY,480,0,415,46,Não Bateu,-19,Sim
2220,2022-02-04,a1R3j0000043sWOEAY,360,0,339,30,Não Bateu,-17,Não
2221,2022-02-04,a1R3j0000043sWVEAY,450,30,408,31,Não Bateu,-26,Sim
2222,2022-02-04,a1R3j0000043sWXEAY,300,60,158,20,Não Bateu,-25,Não
2223,2022-02-04,a1R3j0000043sWbEAI,360,0,324,45,Não Bateu,-20,Sim
2224,2022-02-04,a1R3j0000043sWcEAI,480,0,417,40,Não Bateu,-19,Sim
2225,2022-02-04,a1R3j0000043sWdEAI,450,30,400,53,Não Bateu,-16,Sim
2226,2022-02-04,a1R3j0000043sWgEAI,450,0,448,43,Não Bateu,-19,Sim
2227,2022-02-04,a1R3j0000043sWhEAI,240,60,115,0,Não Bateu,-22,Não
2228,2022-02-04,a1R3j0000043sWiEAI,480,0,426,38,Não Bateu,-18,Sim
2229,2022-02-04,a1R3j0000043sx5EAA,420,0,384,34,Não Bateu,-19,Sim
2230,2022-02-04,a1R3j0000043sx8EAA,420,0,402,30,Não Bateu,-20,Sim
2231,2022-02-04,a1R3j0000043sxDEAQ,360,0,401,18,Não Bateu,-21,Não
2232,2022-02-04,a1R3j0000043sxEEAQ,420,0,305,29,Não Bateu,-20,Sim
2233,2022-02-04,a1R3j0000043syoEAA,480,0,433,44,Não Bateu,-19,Sim
2234,2022-02-04,a1R3j0000043sypEAA,480,0,450,47,Não Bateu,-20,Sim
2235,2022-02-04,a1R3j0000043sz2EAA,0,0,0,33,-,0,-
2236,2022-02-04,a1R3j0000043sz4EAA,450,0,435,40,Não Bateu,-16,Sim
2237,2022-02-04,a1R3j0000043sz6EAA,420,60,367,42,Não Bateu,-18,Sim
2238,2022-02-04,a1R3j0000043szBEAQ,0,0,0,33,-,0,-
2239,2022-02-04,a1R3j0000043szDEAQ,480,0,457,47,Não Bateu,-20,Sim
2240,2022-02-04,a1R3j0000043szKEAQ,120,0,288,39,Não Bateu,-24,Sim
2241,2022-02-04,a1R3j0000043szNEAQ,480,0,419,51,Não Bateu,-15,Sim
2242,2022-02-04,a1R3j0000043szPEAQ,480,0,252,30,Não Bateu,-18,Sim
2243,2022-02-04,a1R3j0000043szQEAQ,480,0,425,42,Não Bateu,-20,Sim
2244,2022-02-04,a1R3j0000043szREAQ,0,0,0,33,-,0,-
2245,2022-02-04,a1R3j0000043szaEAA,0,0,0,33,-,0,-
2246,2022-02-04,a1R3j0000043szdEAA,0,0,0,33,-,0,-
2247,2022-02-04,a1R3j0000043szgEAA,480,0,426,46,Não Bateu,-19,Sim
2248,2022-02-04,a1R3j0000043sziEAA,360,0,336,30,Não Bateu,-21,Não
2249,2022-02-04,a1R3j0000043szjEAA,450,0,455,43,Não Bateu,-19,Sim
2250,2022-02-04,a1R3j0000043szkEAA,270,60,282,36,Não Bateu,-15,Sim
2251,2022-02-04,a1R3j0000043szlEAA,540,0,385,49,Não Bateu,-18,Sim
2252,2022-02-04,a1R3j0000043sznEAA,450,0,435,56,Não Bateu,-10,Sim
2253,2022-02-04,a1R3j0000043szoEAA,450,0,437,47,Não Bateu,-20,Sim
2254,2022-02-04,a1R3j0000043szpEAA,450,0,438,42,Não Bateu,-19,Sim
2255,2022-02-04,a1R41000002LqutEAC,360,0,341,33,Não Bateu,-16,Sim
2256,2022-02-04,a1R410000049DfKEAU,450,0,446,42,Não Bateu,-19,Sim
2257,2022-02-04,a1R41000004AuxMEAS,480,0,427,44,Não Bateu,-19,Sim
2258,2022-02-04,a1R41000004B2uiEAC,420,0,335,41,Não Bateu,-11,Sim
2259,2022-02-04,a1R41000004BNEkEAO,480,0,431,57,Não Bateu,-19,Sim
2260,2022-02-04,a1R41000004BOoWEAW,450,0,0,33,-,0,-
2261,2022-02-04,a1R41000004BOobEAG,480,0,420,42,Não Bateu,-22,Sim
2262,2022-02-04,a1R41000004BOoqEAG,480,0,409,56,Não Bateu,-14,Sim
2263,2022-02-04,a1R41000005iwtKEAQ,0,0,0,33,-,0,-
2264,2022-02-05,a1R1L000007IvtrUAC,480,0,450,45,Não Bateu,-20,Sim
2265,2022-02-05,a1R1L000007PP7hUAG,0,0,0,33,-,0,-
2266,2022-02-05,a1R1L000007YXRAUA4,450,0,369,36,Não Bateu,-19,Não
2267,2022-02-05,a1R1L000007YXRBUA4,0,480,50,33,-,0,-
2268,2022-02-05,a1R1L000007YXREUA4,180,0,256,36,Não Bateu,-18,Sim
2269,2022-02-05,a1R1L000008cZzKUAU,480,0,417,56,Não Bateu,-18,Sim
2270,2022-02-05,a1R1L000008dS6SUAU,0,0,0,33,-,0,-
2271,2022-02-05,a1R1L000008dajzUAA,0,0,0,33,-,0,-
2272,2022-02-05,a1R1L000008ddqrUAA,420,0,386,38,Não Bateu,-19,Não
2273,2022-02-05,a1R1L000008defAUAQ,480,0,425,57,Não Bateu,-18,Sim
2274,2022-02-05,a1R1L000008dfbPUAQ,0,0,0,33,-,0,-
2275,2022-02-05,a1R1L000008dfbRUAQ,450,0,430,42,Não Bateu,-22,Sim
2276,2022-02-05,a1R1L000008dhv2UAA,480,0,414,42,Não Bateu,-18,Sim
2277,2022-02-05,a1R1L000008eTN1UAM,0,0,0,33,-,0,-
2278,2022-02-05,a1R1L000008eTNJUA2,300,0,397,57,Não Bateu,-6,Sim
2279,2022-02-05,a1R1L00000F91tAUAR,450,0,465,46,Não Bateu,-17,Sim
2280,2022-02-05,a1R1L00000F91tEUAR,0,0,0,33,-,0,-
2281,2022-02-05,a1R1L00000F91tRUAR,0,0,0,33,-,0,-
2282,2022-02-05,a1R3j000002b5iREAQ,420,0,0,0,Não Bateu,-17,Não
2283,2022-02-05,a1R3j000002b5j5EAA,480,0,424,47,Não Bateu,-17,Sim
2284,2022-02-05,a1R3j000002b5jOEAQ,450,0,428,52,Não Bateu,-18,Sim
2285,2022-02-05,a1R3j000002b6KFEAY,180,0,262,50,Não Bateu,-21,Sim
2286,2022-02-05,a1R3j000002b6KGEAY,120,0,0,33,-,0,-
2287,2022-02-05,a1R3j000002b6KLEAY,420,0,0,0,Não Bateu,-18,Não
2288,2022-02-05,a1R3j000002b72pEAA,480,0,439,46,Não Bateu,-19,Sim
2289,2022-02-05,a1R3j000002b72rEAA,480,0,0,0,Não Bateu,-20,Não
2290,2022-02-05,a1R3j000002b738EAA,0,0,0,33,-,0,-
2291,2022-02-05,a1R3j000002b73LEAQ,120,0,229,35,Não Bateu,-24,Sim
2292,2022-02-05,a1R3j000002b73REAQ,480,0,456,47,Não Bateu,-5,Sim
2293,2022-02-05,a1R3j000002b73fEAA,0,0,94,33,-,0,-
2294,2022-02-05,a1R3j000002b742EAA,360,0,195,13,Não Bateu,-23,Sim
2295,2022-02-05,a1R3j000002b749EAA,360,120,320,46,Não Bateu,-20,Sim
2296,2022-02-05,a1R3j000002b7DREAY,240,240,228,22,Não Bateu,-19,Sim
2297,2022-02-05,a1R3j000002b8aaEAA,480,0,400,46,Não Bateu,-14,Sim
2298,2022-02-05,a1R3j000002b8arEAA,480,0,448,47,Não Bateu,-14,Sim
2299,2022-02-05,a1R3j000002b8asEAA,420,0,388,38,Não Bateu,-18,Sim
2300,2022-02-05,a1R3j000002b8avEAA,420,0,0,33,-,0,-
2301,2022-02-05,a1R3j000002b8b1EAA,480,0,450,47,Não Bateu,-16,Sim
2302,2022-02-05,a1R3j000002b8bAEAQ,0,0,0,33,-,0,-
2303,2022-02-05,a1R3j000002b8bCEAQ,480,0,422,43,Não Bateu,-13,Sim
2304,2022-02-05,a1R3j000002b8bFEAQ,480,0,459,47,Não Bateu,-20,Sim
2305,2022-02-05,a1R3j000002b8bGEAQ,480,0,24,0,Não Bateu,-17,Não
2306,2022-02-05,a1R3j000002b8bKEAQ,30,0,0,0,Não Bateu,-20,Não
2307,2022-02-05,a1R3j000002b8bQEAQ,0,30,196,33,-,0,-
2308,2022-02-05,a1R3j000002b8baEAA,0,0,0,33,-,0,-
2309,2022-02-05,a1R3j000002bBpgEAE,480,0,412,45,Não Bateu,-20,Sim
2310,2022-02-05,a1R3j000002bBpmEAE,480,0,179,13,Não Bateu,-20,Sim
2311,2022-02-05,a1R3j000002bBpnEAE,480,0,350,40,Não Bateu,-19,Sim
2312,2022-02-05,a1R3j000002bCYbEAM,450,0,423,38,Não Bateu,-15,Sim
2313,2022-02-05,a1R3j000002bCYcEAM,300,0,0,0,Não Bateu,-10,Não
2314,2022-02-05,a1R3j000002bCYjEAM,330,0,333,40,Não Bateu,-19,Sim
2315,2022-02-05,a1R3j000002bCYkEAM,0,0,0,33,-,0,-
2316,2022-02-05,a1R3j000002bCoaEAE,480,0,280,45,Não Bateu,-19,Sim
2317,2022-02-05,a1R3j000002bCoeEAE,480,0,450,47,Não Bateu,-17,Sim
2318,2022-02-05,a1R3j000002bCopEAE,480,0,433,45,Não Bateu,-16,Sim
2319,2022-02-05,a1R3j000002bCosEAE,450,0,446,42,Não Bateu,-16,Sim
2320,2022-02-05,a1R3j000002bCoxEAE,480,0,430,46,Não Bateu,-19,Sim
2321,2022-02-05,a1R3j000002bCpMEAU,180,0,174,0,Não Bateu,-17,Sim
2322,2022-02-05,a1R3j000003gAfxEAE,120,0,289,39,Não Bateu,-23,Sim
2323,2022-02-05,a1R3j000003gDcHEAU,480,0,449,46,Não Bateu,-9,Sim
2324,2022-02-05,a1R3j000003gDxpEAE,0,0,0,33,-,0,-
2325,2022-02-05,a1R3j000003gEBaEAM,0,0,0,33,-,0,-
2326,2022-02-05,a1R3j000003gEBhEAM,0,0,0,33,-,0,-
2327,2022-02-05,a1R3j000003gEBiEAM,480,0,260,24,Não Bateu,-16,Sim
2328,2022-02-05,a1R3j000003gEBoEAM,480,0,11,2,Não Bateu,-20,Sim
2329,2022-02-05,a1R3j000003gEBqEAM,420,0,101,14,Não Bateu,-19,Sim
2330,2022-02-05,a1R3j000003gEBzEAM,480,0,394,46,Não Bateu,-19,Não
2331,2022-02-05,a1R3j000003gEC4EAM,480,0,406,41,Não Bateu,-5,Sim
2332,2022-02-05,a1R3j000003gEC7EAM,480,0,975,83,Meta Batida,-17,Sim
2333,2022-02-05,a1R3j000003gECAEA2,480,0,445,47,Não Bateu,-14,Sim
2334,2022-02-05,a1R3j000003gECCEA2,480,0,328,62,Não Bateu,-17,Não
2335,2022-02-05,a1R3j000003gECOEA2,480,0,373,34,Não Bateu,-19,Não
2336,2022-02-05,a1R3j000003gECQEA2,480,0,456,47,Não Bateu,-16,Sim
2337,2022-02-05,a1R3j000003gECYEA2,480,0,439,46,Não Bateu,-13,Sim
2338,2022-02-05,a1R3j000003gEClEAM,0,0,0,33,-,0,-
2339,2022-02-05,a1R3j000003gECmEAM,480,0,431,46,Não Bateu,-20,Sim
2340,2022-02-05,a1R3j000003gFUiEAM,480,0,405,46,Não Bateu,-19,Sim
2341,2022-02-05,a1R3j000003gFUtEAM,0,0,0,33,-,0,-
2342,2022-02-05,a1R3j000003gFV2EAM,0,0,0,33,-,0,-
2343,2022-02-05,a1R3j000003gGI1EAM,0,0,0,33,-,0,-
2344,2022-02-05,a1R3j000003gGI6EAM,480,0,330,50,Não Bateu,-17,Sim
2345,2022-02-05,a1R3j000003gGIBEA2,360,0,328,46,Não Bateu,-18,Sim
2346,2022-02-05,a1R3j000003gGIHEA2,480,0,381,41,Não Bateu,-18,Sim
2347,2022-02-05,a1R3j000003gGIIEA2,480,0,421,41,Não Bateu,-17,Sim
2348,2022-02-05,a1R3j000003gGIoEAM,480,0,0,0,Não Bateu,-18,Não
2349,2022-02-05,a1R3j000003gGJCEA2,480,0,403,46,Não Bateu,-19,Sim
2350,2022-02-05,a1R3j000003gGYsEAM,480,0,441,47,Não Bateu,-19,Sim
2351,2022-02-05,a1R3j000003gGYuEAM,480,0,0,0,Não Bateu,-21,Não
2352,2022-02-05,a1R3j000003gH1bEAE,480,0,358,40,Não Bateu,-19,Sim
2353,2022-02-05,a1R3j000003gH1dEAE,360,120,115,0,Não Bateu,-24,Sim
2354,2022-02-05,a1R3j000003gH5hEAE,480,0,362,43,Não Bateu,-16,Sim
2355,2022-02-05,a1R3j000003gHIhEAM,480,0,345,35,Não Bateu,-19,Sim
2356,2022-02-05,a1R3j000003gHJXEA2,240,0,144,2,Não Bateu,-21,Sim
2357,2022-02-05,a1R3j000003gHJaEAM,450,0,274,54,Não Bateu,-13,Não
2358,2022-02-05,a1R3j000003gHJbEAM,360,0,385,23,Não Bateu,-21,Sim
2359,2022-02-05,a1R3j000003gHJcEAM,480,0,465,48,Não Bateu,-19,Sim
2360,2022-02-05,a1R3j000003gHJdEAM,120,0,230,25,Não Bateu,-19,Sim
2361,2022-02-05,a1R3j000003gHJeEAM,480,0,456,47,Não Bateu,-17,Sim
2362,2022-02-05,a1R3j000003gHJgEAM,480,0,338,46,Não Bateu,-20,Sim
2363,2022-02-05,a1R3j000003gHJhEAM,360,120,0,0,Não Bateu,-19,Não
2364,2022-02-05,a1R3j000003gHJiEAM,480,0,449,45,Não Bateu,-17,Sim
2365,2022-02-05,a1R3j000003gHJjEAM,0,0,0,33,-,0,-
2366,2022-02-05,a1R3j000003gHJlEAM,480,0,418,44,Não Bateu,-20,Sim
2367,2022-02-05,a1R3j000003gHJqEAM,480,0,453,48,Não Bateu,-19,Sim
2368,2022-02-05,a1R3j000003gHJrEAM,480,0,441,46,Não Bateu,-19,Sim
2369,2022-02-05,a1R3j000003gHJtEAM,0,0,0,33,-,0,-
2370,2022-02-05,a1R3j000003gHJuEAM,360,0,327,47,Não Bateu,-18,Sim
2371,2022-02-05,a1R3j000003gHJvEAM,480,0,460,47,Não Bateu,-15,Sim
2372,2022-02-05,a1R3j000003gHJwEAM,0,0,0,33,-,0,-
2373,2022-02-05,a1R3j000003gHJxEAM,0,0,0,33,-,0,-
2374,2022-02-05,a1R3j000003gHJyEAM,450,0,435,40,Não Bateu,-17,Sim
2375,2022-02-05,a1R3j000003gHJzEAM,480,0,451,47,Não Bateu,-18,Sim
2376,2022-02-05,a1R3j000003gHK0EAM,360,0,325,30,Não Bateu,-18,Não
2377,2022-02-05,a1R3j000003gHK1EAM,480,0,224,10,Não Bateu,-27,Sim
2378,2022-02-05,a1R3j000003gHK6EAM,480,0,419,45,Não Bateu,-18,Sim
2379,2022-02-05,a1R3j000003gHK8EAM,480,0,420,41,Não Bateu,-20,Sim
2380,2022-02-05,a1R3j000003gHK9EAM,480,0,376,47,Não Bateu,-20,Não
2381,2022-02-05,a1R3j000003gHKAEA2,0,0,0,33,-,0,-
2382,2022-02-05,a1R3j000003gHKBEA2,480,0,395,47,Não Bateu,-19,Não
2383,2022-02-05,a1R3j000003gHKCEA2,480,0,388,42,Não Bateu,-11,Sim
2384,2022-02-05,a1R3j000003gHKDEA2,450,0,432,42,Não Bateu,-19,Sim
2385,2022-02-05,a1R3j000003gHKEEA2,480,0,454,48,Não Bateu,-17,Sim
2386,2022-02-05,a1R3j000003gHKGEA2,480,0,418,43,Não Bateu,-17,Sim
2387,2022-02-05,a1R3j000003gHKIEA2,480,0,0,0,Não Bateu,-20,Não
2388,2022-02-05,a1R3j000003gHKKEA2,480,0,0,0,Não Bateu,-19,Não
2389,2022-02-05,a1R3j000003gHKLEA2,360,0,335,48,Não Bateu,-19,Sim
2390,2022-02-05,a1R3j000003gHKNEA2,0,0,0,33,-,0,-
2391,2022-02-05,a1R3j000003gHKOEA2,480,0,415,45,Não Bateu,-18,Sim
2392,2022-02-05,a1R3j000003gHKUEA2,0,0,0,33,-,0,-
2393,2022-02-05,a1R3j000003gHKVEA2,480,0,50,0,Não Bateu,-18,Sim
2394,2022-02-05,a1R3j000003gHKZEA2,450,0,271,35,Não Bateu,-19,Sim
2395,2022-02-05,a1R3j000003gHKbEAM,0,0,0,33,-,0,-
2396,2022-02-05,a1R3j000003gHKcEAM,0,0,0,33,-,0,-
2397,2022-02-05,a1R3j000003gHKeEAM,480,0,441,47,Não Bateu,-18,Sim
2398,2022-02-05,a1R3j000003gHKgEAM,450,0,440,43,Não Bateu,-19,Sim
2399,2022-02-05,a1R3j000003gHKiEAM,0,0,0,33,-,0,-
2400,2022-02-05,a1R3j000003gHKjEAM,480,0,0,0,Não Bateu,-21,Não
2401,2022-02-05,a1R3j000003gHO9EAM,360,0,0,0,Não Bateu,-19,Não
2402,2022-02-05,a1R3j000003gHOGEA2,0,0,0,33,-,0,-
2403,2022-02-05,a1R3j000003gHOHEA2,480,0,0,0,Não Bateu,-17,Não
2404,2022-02-05,a1R3j000003gHOLEA2,0,0,20,33,-,0,-
2405,2022-02-05,a1R3j000003gHONEA2,480,0,457,47,Não Bateu,-20,Sim
2406,2022-02-05,a1R3j000003gHOOEA2,0,0,0,33,-,0,-
2407,2022-02-05,a1R3j000003gHOPEA2,0,0,0,33,-,0,-
2408,2022-02-05,a1R3j000003gHOTEA2,0,0,30,33,-,0,-
2409,2022-02-05,a1R3j000003gHOXEA2,480,0,459,47,Não Bateu,-10,Sim
2410,2022-02-05,a1R3j000003gHOfEAM,480,0,73,0,Não Bateu,-19,Sim
2411,2022-02-05,a1R3j000003gHOlEAM,480,0,440,45,Não Bateu,-18,Sim
2412,2022-02-05,a1R3j000003gHOnEAM,480,0,0,0,Não Bateu,-17,Não
2413,2022-02-05,a1R3j000003gHOsEAM,480,0,44,0,Não Bateu,-19,Sim
2414,2022-02-05,a1R3j000003gHP3EAM,450,0,281,28,Não Bateu,-18,Sim
2415,2022-02-05,a1R3j000003gHP5EAM,480,0,0,0,Não Bateu,-20,Não
2416,2022-02-05,a1R3j000003gHP7EAM,360,0,0,0,Não Bateu,-20,Não
2417,2022-02-05,a1R3j000003gHP8EAM,480,0,437,46,Não Bateu,-10,Sim
2418,2022-02-05,a1R3j000003gHPFEA2,480,0,0,0,Não Bateu,-15,Não
2419,2022-02-05,a1R3j000003gHPJEA2,480,0,78,0,Não Bateu,-22,Sim
2420,2022-02-05,a1R3j000003gHPNEA2,480,0,429,53,Não Bateu,-16,Sim
2421,2022-02-05,a1R3j000003na7eEAA,480,0,426,44,Não Bateu,-19,Sim
2422,2022-02-05,a1R3j000003na7mEAA,480,0,436,42,Não Bateu,-19,Sim
2423,2022-02-05,a1R3j000003na7qEAA,480,0,395,46,Não Bateu,-18,Sim
2424,2022-02-05,a1R3j000003na7xEAA,420,0,366,42,Não Bateu,-17,Sim
2425,2022-02-05,a1R3j000003na7yEAA,480,0,0,0,Não Bateu,-19,Não
2426,2022-02-05,a1R3j000003na81EAA,480,0,437,56,Não Bateu,-10,Sim
2427,2022-02-05,a1R3j000003na87EAA,480,0,451,47,Não Bateu,-15,Sim
2428,2022-02-05,a1R3j000003na8BEAQ,480,0,440,44,Não Bateu,-15,Sim
2429,2022-02-05,a1R3j000003na8CEAQ,480,0,430,44,Não Bateu,-19,Sim
2430,2022-02-05,a1R3j000003na8EEAQ,0,0,0,33,-,0,-
2431,2022-02-05,a1R3j000003na8FEAQ,480,0,422,43,Não Bateu,-20,Não
2432,2022-02-05,a1R3j000003na8HEAQ,480,0,398,45,Não Bateu,-16,Sim
2433,2022-02-05,a1R3j000003na8IEAQ,480,0,445,46,Não Bateu,-19,Sim
2434,2022-02-05,a1R3j000003na8KEAQ,0,0,0,33,-,0,-
2435,2022-02-05,a1R3j000003na8REAQ,0,0,0,33,-,0,-
2436,2022-02-05,a1R3j000003na8TEAQ,480,0,0,0,Não Bateu,-14,Não
2437,2022-02-05,a1R3j000003na8VEAQ,480,0,333,44,Não Bateu,-19,Sim
2438,2022-02-05,a1R3j000003nb3uEAA,450,0,0,0,Não Bateu,-18,Não
2439,2022-02-05,a1R3j000003nb3xEAA,450,0,384,42,Não Bateu,-18,Sim
2440,2022-02-05,a1R3j000003nb42EAA,480,0,432,47,Não Bateu,-20,Sim
2441,2022-02-05,a1R3j000003nb47EAA,0,0,140,33,-,0,-
2442,2022-02-05,a1R3j000003nb48EAA,480,0,465,49,Não Bateu,-18,Sim
2443,2022-02-05,a1R3j000003nb49EAA,480,0,286,47,Não Bateu,-15,Sim
2444,2022-02-05,a1R3j000003nb4DEAQ,480,0,400,49,Não Bateu,-21,Sim
2445,2022-02-05,a1R3j000003nb4IEAQ,0,0,110,33,-,0,-
2446,2022-02-05,a1R3j000003nb4JEAQ,480,0,442,46,Não Bateu,-18,Sim
2447,2022-02-05,a1R3j000003nb4REAQ,480,0,261,46,Não Bateu,-22,Sim
2448,2022-02-05,a1R3j000003ncM5EAI,480,0,495,47,Não Bateu,-19,Sim
2449,2022-02-05,a1R3j000003ncMDEAY,480,0,52,0,Não Bateu,-17,Sim
2450,2022-02-05,a1R3j000003ncMGEAY,0,0,0,33,-,0,-
2451,2022-02-05,a1R3j000003ncMTEAY,480,0,347,31,Não Bateu,-20,Sim
2452,2022-02-05,a1R3j000003ncMYEAY,0,0,0,33,-,0,-
2453,2022-02-05,a1R3j000003ncMZEAY,480,0,480,45,Não Bateu,-20,Sim
2454,2022-02-05,a1R3j000003ncMbEAI,480,0,439,44,Não Bateu,-17,Sim
2455,2022-02-05,a1R3j000003ncMiEAI,480,0,422,43,Não Bateu,-16,Sim
2456,2022-02-05,a1R3j000003ncfVEAQ,450,0,306,15,Não Bateu,-20,Sim
2457,2022-02-05,a1R3j000003ncfWEAQ,480,0,382,31,Não Bateu,-19,Sim
2458,2022-02-05,a1R3j000003ndBXEAY,450,0,411,46,Não Bateu,-18,Sim
2459,2022-02-05,a1R3j000003ndBZEAY,450,0,427,64,Não Bateu,-15,Sim
2460,2022-02-05,a1R3j000003ndBdEAI,0,30,190,33,-,0,-
2461,2022-02-05,a1R3j000003ndBfEAI,570,30,641,37,Não Bateu,-25,Sim
2462,2022-02-05,a1R3j000003ndBhEAI,120,0,260,33,Não Bateu,-24,Sim
2463,2022-02-05,a1R3j000003ndBiEAI,120,0,230,25,Não Bateu,-24,Sim
2464,2022-02-05,a1R3j000003ndBoEAI,0,0,0,33,-,0,-
2465,2022-02-05,a1R3j000003ndBwEAI,480,0,449,46,Não Bateu,-18,Sim
2466,2022-02-05,a1R3j000003ndC3EAI,480,0,469,49,Não Bateu,-17,Sim
2467,2022-02-05,a1R3j000003ndC4EAI,450,0,460,50,Não Bateu,-20,Sim
2468,2022-02-05,a1R3j000003ndC5EAI,450,0,464,46,Não Bateu,-20,Sim
2469,2022-02-05,a1R3j000003ndC6EAI,480,0,0,0,Não Bateu,-17,Não
2470,2022-02-05,a1R3j000003ndCCEAY,450,0,437,39,Não Bateu,-20,Sim
2471,2022-02-05,a1R3j000003ndCDEAY,450,0,462,44,Não Bateu,-21,Sim
2472,2022-02-05,a1R3j000003ndCFEAY,480,0,422,47,Não Bateu,-20,Sim
2473,2022-02-05,a1R3j000003ndCNEAY,480,0,456,47,Não Bateu,-20,Sim
2474,2022-02-05,a1R3j000003ndCOEAY,480,0,404,37,Não Bateu,-19,Sim
2475,2022-02-05,a1R3j000003ndCYEAY,480,0,0,0,Não Bateu,-20,Não
2476,2022-02-05,a1R3j000003ndyREAQ,480,0,384,40,Não Bateu,-20,Sim
2477,2022-02-05,a1R3j000003ndySEAQ,480,0,347,41,Não Bateu,-18,Sim
2478,2022-02-05,a1R3j000003ndyXEAQ,480,0,281,28,Não Bateu,-20,Sim
2479,2022-02-05,a1R3j0000043nLFEAY,0,0,0,33,-,0,-
2480,2022-02-05,a1R3j0000043nigEAA,480,0,0,0,Não Bateu,-20,Não
2481,2022-02-05,a1R3j0000043oEHEAY,480,0,313,58,Não Bateu,-15,Não
2482,2022-02-05,a1R3j0000043oEIEAY,480,0,419,39,Não Bateu,-19,Sim
2483,2022-02-05,a1R3j0000043oEOEAY,90,390,271,0,Não Bateu,-20,Não
2484,2022-02-05,a1R3j0000043oEQEAY,480,0,413,45,Não Bateu,-20,Sim
2485,2022-02-05,a1R3j0000043oETEAY,60,0,110,100,Meta Batida,-18,Não
2486,2022-02-05,a1R3j0000043oEVEAY,360,0,432,45,Não Bateu,-11,Sim
2487,2022-02-05,a1R3j0000043oEaEAI,300,60,155,27,Não Bateu,-22,Não
2488,2022-02-05,a1R3j0000043oEqEAI,0,0,0,33,-,0,-
2489,2022-02-05,a1R3j0000043oEsEAI,480,0,456,48,Não Bateu,-17,Sim
2490,2022-02-05,a1R3j0000043oEvEAI,450,0,558,44,Não Bateu,-16,Sim
2491,2022-02-05,a1R3j0000043oF0EAI,480,0,233,36,Não Bateu,-21,Sim
2492,2022-02-05,a1R3j0000043oF7EAI,480,0,413,45,Não Bateu,-21,Sim
2493,2022-02-05,a1R3j0000043rupEAA,480,0,324,35,Não Bateu,-16,Não
2494,2022-02-05,a1R3j0000043rz3EAA,480,0,0,0,Não Bateu,-15,Não
2495,2022-02-05,a1R3j0000043rz9EAA,0,0,0,33,-,0,-
2496,2022-02-05,a1R3j0000043rzBEAQ,420,0,425,39,Não Bateu,-15,Sim
2497,2022-02-05,a1R3j0000043rzDEAQ,0,0,0,33,-,0,-
